Point List,,,,,,,
Location:,Cornell University / Biotech Server / Biotech / Biotech 3rd Floor,,,,,,
cols_too_big();,,,,,,,
report_progress_step(),,,,,,,
report_progress_step(),,,,,,,
report_progress_step(),,,,,,,
Location,Control Program,Name,Type,Object ID,Device ID,Object Name,Path
/Cornell University/Biotech Server/Biotech/Biotech 3rd Floor/12-2024 Control Upgrade,,,,,,,
,Biotech Lab 345A HVAC,,,,,,
,,Minimum Occupied Flow,BAV,AV:34,DEV:49032,sup_occ_min_flow_1,#biotech_lab_345a_hvac/sup_occ_min_flow
,,Minimum Occupied Flow,BAV,AV:35,DEV:49032,sup_unocc_min_flow_1,#biotech_lab_345a_hvac/sup_unocc_min_flow
,,OA Humidity,BAV,AV:36,DEV:49032,oa_humidity_1,#biotech_lab_345a_hvac/oa_humidity
,,OA Temperature,BAV,AV:37,DEV:49032,oa_temperature_1,#biotech_lab_345a_hvac/oa_temperature
,,Offset Flow Stpt Deviation,BAV,AV:38,DEV:49032,offset_flo_stpt_dev_1,#biotech_lab_345a_hvac/offset_flo_stpt_dev
,,point name,BAV,AV:39,DEV:49032,m339_1,#biotech_lab_345a_hvac/m339
,,point name,BAV,AV:40,DEV:49032,m769_1,#biotech_lab_345a_hvac/m769
,,Reheat Heating % High Limit,BAV,AV:41,DEV:49032,rhw_htg_percent_hi_1,#biotech_lab_345a_hvac/rhw_htg_percent_hi
,,Reheat Heating % Low Limit,BAV,AV:42,DEV:49032,rhw_htg_percent_low_1,#biotech_lab_345a_hvac/rhw_htg_percent_low
,,Room Square Footage,BAV,AV:43,DEV:49032,room_sqf_1,#biotech_lab_345a_hvac/room_sqf
,,Run Request,BAV,AV:44,DEV:49032,sys_run_req_1,#biotech_lab_345a_hvac/sys_run_req
,,SAV-1 Flow Setpoint,BAV,AV:45,DEV:49032,sav-1_flow_setpt_av_1,#biotech_lab_345a_hvac/sav-1_flow_setpt_av
,,SAV-1 Flow Stpt Deviation,BAV,AV:46,DEV:49032,sav-1_flo_stpt_dev_1,#biotech_lab_345a_hvac/sav-1_flo_stpt_dev
,,SAV-1 Max,BAV,AV:47,DEV:49032,sav-1_max_1,#biotech_lab_345a_hvac/sav-1_max
,,SAV-1 Min,BAV,AV:48,DEV:49032,sav-1_min_1,#biotech_lab_345a_hvac/sav-1_min
,,SAV-1 Setpoint,BAV,AV:49,DEV:49032,sav-1_setpt_1,#biotech_lab_345a_hvac/sav-1_setpt
,,SAV-1 Supply Air Temp Setpoint,BAV,AV:50,DEV:49032,sav-1_sat_stpt_av_1,#biotech_lab_345a_hvac/sav-1_sat_stpt_av
,,steam_load_shed,BAV,AV:51,DEV:49032,m361_1,#biotech_lab_345a_hvac/m361
,,Supply Air Valve 1 Flow,BAV,AV:52,DEV:49032,sav-1_flow_av_1,#biotech_lab_345a_hvac/sav-1_flow_av
,,Total Exhaust Flow,BAV,AV:53,DEV:49032,teflow_1,#biotech_lab_345a_hvac/teflow
,,Total Exhaust Setpoint,BAV,AV:54,DEV:49032,tex_setpt_1,#biotech_lab_345a_hvac/tex_setpt
,,Total Supply-Exhaust Flow Offset,BAV,AV:55,DEV:49032,flow_offset_1,#biotech_lab_345a_hvac/flow_offset
,,Total Supply Flow,BAV,AV:56,DEV:49032,tsflow_1,#biotech_lab_345a_hvac/tsflow
,,Zone EI Time Satisfied,BAV,AV:57,DEV:49032,zn_ei_time_sat_1,#biotech_lab_345a_hvac/zn_ei_time_sat
,,Zone EI Total Weight,BAV,AV:58,DEV:49032,total_weight_1,#biotech_lab_345a_hvac/total_weight
,,Zone Environmental Index,BAV,AV:59,DEV:49032,zn_enviro_indx_1,#biotech_lab_345a_hvac/zn_enviro_indx
,,Zone Temp,BAV,AV:60,DEV:49032,zone_temp_av_1,#biotech_lab_345a_hvac/zone_temp_av
,,Zone Weighted Environmental Index,BAV,AV:61,DEV:49032,enviro_windx_1,#biotech_lab_345a_hvac/enviro_windx
,,Airflow Request,BBV,BV:1,DEV:49032,air_request_1,#biotech_lab_345a_hvac/air_request
,,E Airflow Request,BBV,BV:2,DEV:49032,e_air_request_1,#biotech_lab_345a_hvac/e_air_request
,,EM Power Condensation Alarm Enable,BBV,BV:3,DEV:49032,em_condensation_enbl_1,#biotech_lab_345a_hvac/em_condensation_enbl
,,EM Power DAT Alarm Enable,BBV,BV:4,DEV:49032,em_dat_enbl_1,#biotech_lab_345a_hvac/em_dat_enbl
,,EM Power Fan Alarm Enable,BBV,BV:5,DEV:49032,em_fan_enbl_1,#biotech_lab_345a_hvac/em_fan_enbl
,,EM Power Zone Temp Alarm Enable,BBV,BV:6,DEV:49032,em_zone_enbl_1,#biotech_lab_345a_hvac/em_zone_enbl
,,Energy Saving,BBV,BV:7,DEV:49032,energy_saving_1,#biotech_lab_345a_hvac/energy_saving
,,Exhaust Air Valve 1,BBV,BV:8,DEV:49032,eav-1_id_1,#biotech_lab_345a_hvac/eav-1_id
,,Exhaust Air Valve 1 Flow,BBV,BV:9,DEV:49032,eav-1_flow_alarm_bv_1,#biotech_lab_345a_hvac/eav-1_flow_alarm_bv
,,General Maintenance,BBV,BV:10,DEV:49032,general_maintenance_1,#biotech_lab_345a_hvac/general_maintenance
,,General Zone Alarm,BBV,BV:11,DEV:49032,general_zone_alarm_1,#biotech_lab_345a_hvac/general_zone_alarm
,,Local Occupied,BBV,BV:12,DEV:49032,local_occupied_bv_1,#biotech_lab_345a_hvac/local_occupied_bv
,,Occupancy,BBV,BV:13,DEV:49032,occ_status_1,#biotech_lab_345a_hvac/occ_status
,,Occupied,BBV,BV:14,DEV:49032,occupied_bv_1,#biotech_lab_345a_hvac/occupied_bv
,,point name,BBV,BV:15,DEV:49032,m457_1,#biotech_lab_345a_hvac/m457
,,point name,BBV,BV:16,DEV:49032,m767_1,#biotech_lab_345a_hvac/m767
,,SAV-1 FLOW ON BV,BBV,BV:17,DEV:49032,sav-1_flow_on_bv_1,#biotech_lab_345a_hvac/sav-1_flow_on_bv
,,schedule,BBV,BV:18,DEV:49032,schedule_1,#biotech_lab_345a_hvac/schedule
,,Scheduled Occupied,BBV,BV:19,DEV:49032,scheduled_occupied_bv_1,#biotech_lab_345a_hvac/scheduled_occupied_bv
,,Supply Air Valve 1,BBV,BV:20,DEV:49032,sav-1_id_1,#biotech_lab_345a_hvac/sav-1_id
,,Supply Air Valve 1 Flow,BBV,BV:21,DEV:49032,sav-1_flow_alarm_bv_1,#biotech_lab_345a_hvac/sav-1_flow_alarm_bv
,,Vacancy,BBV,BV:22,DEV:49032,vacancy_1,#biotech_lab_345a_hvac/vacancy
,,point name,BMSV,MSV:1,DEV:49032,m381_1,#biotech_lab_345a_hvac/m381
,,EAV-1_FEEDBACK,BALM,BV:23,DEV:49032,eav-1_feedback_alm_1,#biotech_lab_345a_hvac/eav-1_feedback_alm
,,SAV-1_FEEDBACK,BALM,BV:24,DEV:49032,sav-1_feedback_1,#biotech_lab_345a_hvac/sav-1_feedback
,,SAV-1_SAT_ERROR_ALRM,BALM,BV:25,DEV:49032,sav-1_sat_error_alrm_1,#biotech_lab_345a_hvac/sav-1_sat_error_alrm
,,SAV-1 Temp Alarm,BALM,BV:26,DEV:49032,sav-1_temp_alarm_1,#biotech_lab_345a_hvac/sav-1_temp_alarm
,,SUPPLY_FLOW,BALM,BV:27,DEV:49032,supply_flow_1,#biotech_lab_345a_hvac/supply_flow
,,Zone Temp Alarm,BALM,BV:28,DEV:49032,ztmp_alrm_1,#biotech_lab_345a_hvac/ztmp_alrm
,,ZS Alarm,BALM,BV:29,DEV:49032,zs_alrm_1,#biotech_lab_345a_hvac/zs_alrm
,,AHU Fan Status,BNI2,,DEV:49032,,#biotech_lab_345a_hvac/ahu_status
,,AHU Static Pressure,ANI,,DEV:49032,,#biotech_lab_345a_hvac/ahu_static
,,Chilled Water,ANI,,DEV:49032,,#biotech_lab_345a_hvac/chilled_load_shed
,,EAHU Fan Status,BNI2,,DEV:49032,,#biotech_lab_345a_hvac/eahu_status
,,EAHU Suction Pressure,ANI,,DEV:49032,,#biotech_lab_345a_hvac/eahu_suction
,,Emergency Power,BNI,,DEV:49032,,#biotech_lab_345a_hvac/em_power
,,EM Shutdown,BNI,,DEV:49032,,#biotech_lab_345a_hvac/em_shutdown
,,Entering Air Temp,ANI,,DEV:49032,,#biotech_lab_345a_hvac/ahu_dat
,,HW System Status,BNI2,,DEV:49032,,#biotech_lab_345a_hvac/hw_system_status
,,OA Humidity,ANI,,DEV:49032,,#biotech_lab_345a_hvac/oah
,,OA Temp,ANI,,DEV:49032,,#biotech_lab_345a_hvac/oat
,,Setpt Adjust,ANI,,DEV:49032,,#biotech_lab_345a_hvac/setpt_adj
,,Steam,ANI,,DEV:49032,,#biotech_lab_345a_hvac/steam_load_shed
,,SAV-1 Reheat Valve BACnet PID,BPID,LOOP:1,DEV:49032,sav-1_reheat_valve_bacnet_pid_1,#biotech_lab_345a_hvac/sav-1_reheat_valve_bacnet_pid
,,SAV-1 Reheat Valve BACnet PID / Setpoint,BAV,AV:62,DEV:49032,sav-1_reheat_valve_bacnet_pid_setpt_1,#biotech_lab_345a_hvac/sav-1_reheat_valve_bacnet_pid/setpt
,,SAV-1 Reheat Valve BACnet PID / Input,BAV,AV:63,DEV:49032,sav-1_reheat_valve_bacnet_pid_input_1,#biotech_lab_345a_hvac/sav-1_reheat_valve_bacnet_pid/input
,,SAV-1 Reheat Valve BACnet PID / PID out,BAV,AV:64,DEV:49032,sav-1_reheat_valve_bacnet_pid_pidout_1,#biotech_lab_345a_hvac/sav-1_reheat_valve_bacnet_pid/pidout
,Biotech Lab 345 HVAC,,,,,,
,,Setpoint,BSPTCS,,DEV:49007,,#biotech_lab_345_hvac/setpt
,,Setpoint / Cooling Occupied Setpoint,BAV,AV:1,DEV:49007,occupied_cool_setpoint_1,#biotech_lab_345_hvac/setpt/occupied_cool_setpoint
,,Setpoint / Heating Occupied Setpoint,BAV,AV:2,DEV:49007,occupied_heat_setpoint_1,#biotech_lab_345_hvac/setpt/occupied_heat_setpoint
,,Setpoint / Cooling Unoccupied Setpoint,BAV,AV:3,DEV:49007,unoccupied_cool_setpoint_1,#biotech_lab_345_hvac/setpt/unoccupied_cool_setpoint
,,Setpoint / Heating Unoccupied Setpoint,BAV,AV:4,DEV:49007,unoccupied_heat_setpoint_1,#biotech_lab_345_hvac/setpt/unoccupied_heat_setpoint
,,Setpoint / Cooling Setpoint Adjust,BAV,AV:5,DEV:49007,cool_setpoint_adjust_1,#biotech_lab_345_hvac/setpt/cool_setpoint_adjust
,,Setpoint / Heating Setpoint Adjust,BAV,AV:6,DEV:49007,heat_setpoint_adjust_1,#biotech_lab_345_hvac/setpt/heat_setpoint_adjust
,,Setpoint / Effective Cooling Setpoint,BAV,AV:7,DEV:49007,effective_cool_setpoint_1,#biotech_lab_345_hvac/setpt/effective_cool_setpoint
,,Setpoint / Effective Heating Setpoint,BAV,AV:8,DEV:49007,effective_heat_setpoint_1,#biotech_lab_345_hvac/setpt/effective_heat_setpoint
,,EAV-1 Damper Position,BAI,AI:1,DEV:49007,eav-1_damper_position_1,#biotech_lab_345_hvac/eav-1_damper_position
,,EAV-1 Flow Feedback,BAI,AI:2,DEV:49007,eav-1_flow_av_1,#biotech_lab_345_hvac/eav-1_flow_av
,,Fume Hood-1 Flow Feedback,BAI,AI:3,DEV:49007,fh-1_flow_fbk_1,#biotech_lab_345_hvac/fh-1_flow_fbk
,,Fume Hood-1 Sash Position Input,BAI,AI:4,DEV:49007,fh-1_sash_pos_1,#biotech_lab_345_hvac/fh-1_sash_pos
,,SAV-1 Flow Feedback,BAI,AI:5,DEV:49007,sav-1_flow_fbk_1,#biotech_lab_345_hvac/sav-1_flow_fbk
,,SAV-1 Supply Air Temp,BAI,AI:6,DEV:49007,sav-1_sa_temperature_1,#biotech_lab_345_hvac/sav-1_sa_temperature
,,SAV Damper Position,BAI,AI:7,DEV:49007,sav_dmpr_pos_1,#biotech_lab_345_hvac/sav_dmpr_pos
,,Zone Temp,ASVI,AI:8,DEV:49007,zone_temp_1,#biotech_lab_345_hvac/zone_temp
,,EM Shutdown,BBI,BI:1,DEV:49007,em_shutdown_1,#biotech_lab_345_hvac/em_shutdown
,,Fume Hood-1 Flow Alarm,BBI,BI:2,DEV:49007,fh-1_flow_alm_1,#biotech_lab_345_hvac/fh-1_flow_alm
,,Occupancy Sensor,BBI,BI:3,DEV:49007,occ_sensor_1,#biotech_lab_345_hvac/occ_sensor
,,EAV-1 Flow Setpoint,BAO,AO:1,DEV:49007,eav-1_flowsp_1,#biotech_lab_345_hvac/eav-1_flowsp
,,FTR Valve,BAO,AO:2,DEV:49007,ftr_valve_1,#biotech_lab_345_hvac/ftr_valve
,,SAV-1 Flow Setpoint,BAO,AO:3,DEV:49007,sav-1_flowsp_1,#biotech_lab_345_hvac/sav-1_flowsp
,,SAV-1 Reheat Valve,BAO,AO:4,DEV:49007,sav-1_reheat_valve_1,#biotech_lab_345_hvac/sav-1_reheat_valve
,,FH Decommission,BBO,BO:1,DEV:49007,fh_decommision_1,#biotech_lab_345_hvac/fh_decommision
,,Fume Hood Occ Sensor,BBO,BO:2,DEV:49007,fh_occ_1,#biotech_lab_345_hvac/fh_occ
,,% Furniture,BAV,AV:9,DEV:49007,furniture_percent_1,#biotech_lab_345_hvac/furniture_percent
,,Active Zone,BAV,AV:10,DEV:49007,active_zones_1,#biotech_lab_345_hvac/active_zones
,,Air Changes per Hour,BAV,AV:11,DEV:49007,ach_1,#biotech_lab_345_hvac/ach
,,Ceiling Height,BAV,AV:12,DEV:49007,clg_ht_1,#biotech_lab_345_hvac/clg_ht
,,chw_load_shed,BAV,AV:13,DEV:49007,m344_1,#biotech_lab_345_hvac/m344
,,Color,BAV,AV:14,DEV:49007,color_av_1,#biotech_lab_345_hvac/color_av
,,Cooling Percent,BAV,AV:15,DEV:49007,cooling_percent_av_1,#biotech_lab_345_hvac/cooling_percent_av
,,Cooling Setpoint,BAV,AV:16,DEV:49007,cooling_setpoint_av_1,#biotech_lab_345_hvac/cooling_setpoint_av
,,Cool Request,BAV,AV:17,DEV:49007,cool_request_1,#biotech_lab_345_hvac/cool_request
,,Corrected Setpoint Adjust,BAV,AV:18,DEV:49007,corrected_sp_adj_1,#biotech_lab_345_hvac/corrected_sp_adj
,,Cubic ft of Furniture,BAV,AV:19,DEV:49007,furniture_ft3_1,#biotech_lab_345_hvac/furniture_ft3
,,EAV-1 Flow Setpoint,BAV,AV:20,DEV:49007,eav-1_flow_setpt_av_1,#biotech_lab_345_hvac/eav-1_flow_setpt_av
,,EAV-1 Flow Stpt Deviation,BAV,AV:21,DEV:49007,eav-1_flo_stpt_dev_1,#biotech_lab_345_hvac/eav-1_flo_stpt_dev
,,EAV-1 Max,BAV,AV:22,DEV:49007,eav-1_max_1,#biotech_lab_345_hvac/eav-1_max
,,EAV-1 Min,BAV,AV:23,DEV:49007,eav-1_min_1,#biotech_lab_345_hvac/eav-1_min
,,EAV-1 Setpoint,BAV,AV:24,DEV:49007,eav-1_setpt_1,#biotech_lab_345_hvac/eav-1_setpt
,,EAV-2C Setpt,BAV,AV:25,DEV:49007,eav2c_setpt_1,#biotech_lab_345_hvac/eav2c_setpt
,,EAV-2 Setpoint,BAV,AV:26,DEV:49007,eav-2_setpt_1,#biotech_lab_345_hvac/eav-2_setpt
,,EI Weighting,BAV,AV:27,DEV:49007,ei_weight_1,#biotech_lab_345_hvac/ei_weight
,,Environmental Index Count,BAV,AV:28,DEV:49007,item_count_1,#biotech_lab_345_hvac/item_count
,,FH-1 Flow,BAV,AV:29,DEV:49007,fh-1_flow_av_1,#biotech_lab_345_hvac/fh-1_flow_av
,,FH-1 Sash Position,BAV,AV:30,DEV:49007,fh-1_sash_pct_1,#biotech_lab_345_hvac/fh-1_sash_pct
,,Flow Differential,BAV,AV:31,DEV:49007,differential_1,#biotech_lab_345_hvac/differential
,,Heating Percent,BAV,AV:32,DEV:49007,heating_percent_av_1,#biotech_lab_345_hvac/heating_percent_av
,,Heating Run Request,BAV,AV:33,DEV:49007,ht_run_for_1,#biotech_lab_345_hvac/ht_run_for
,,Heating Setpoint,BAV,AV:34,DEV:49007,heating_setpoint_av_1,#biotech_lab_345_hvac/heating_setpoint_av
,,Heat Request,BAV,AV:35,DEV:49007,heat_request_1,#biotech_lab_345_hvac/heat_request
,,Heat Request,BAV,AV:36,DEV:49007,rcp_heat_request_1,#biotech_lab_345_hvac/rcp_heat_request
,,Max Cooling Flow,BAV,AV:37,DEV:49007,exh_max_flow_1,#biotech_lab_345_hvac/exh_max_flow
,,Metric,BAV,AV:38,DEV:49007,metric_conv_1,#biotech_lab_345_hvac/metric_conv
,,Minimum Occupied Flow,BAV,AV:39,DEV:49007,sup_occ_min_flow_1,#biotech_lab_345_hvac/sup_occ_min_flow
,,Minimum Occupied Flow,BAV,AV:40,DEV:49007,sup_unocc_min_flow_1,#biotech_lab_345_hvac/sup_unocc_min_flow
,,OA Humidity,BAV,AV:41,DEV:49007,oa_humidity_1,#biotech_lab_345_hvac/oa_humidity
,,OA Temperature,BAV,AV:42,DEV:49007,oa_temperature_1,#biotech_lab_345_hvac/oa_temperature
,,Offset Flow Stpt Deviation,BAV,AV:43,DEV:49007,offset_flo_stpt_dev_1,#biotech_lab_345_hvac/offset_flo_stpt_dev
,,point name,BAV,AV:44,DEV:49007,m339_1,#biotech_lab_345_hvac/m339
,,point name,BAV,AV:45,DEV:49007,m769_1,#biotech_lab_345_hvac/m769
,,Reheat Heating % High Limit,BAV,AV:46,DEV:49007,rhw_htg_percent_hi_1,#biotech_lab_345_hvac/rhw_htg_percent_hi
,,Reheat Heating % Low Limit,BAV,AV:47,DEV:49007,rhw_htg_percent_low_1,#biotech_lab_345_hvac/rhw_htg_percent_low
,,Room Square Footage,BAV,AV:48,DEV:49007,room_sqf_1,#biotech_lab_345_hvac/room_sqf
,,Run Request,BAV,AV:49,DEV:49007,sys_run_req_1,#biotech_lab_345_hvac/sys_run_req
,,SAV-1 Flow Setpoint,BAV,AV:50,DEV:49007,sav-1_flow_setpt_av_1,#biotech_lab_345_hvac/sav-1_flow_setpt_av
,,SAV-1 Flow Stpt Deviation,BAV,AV:51,DEV:49007,sav-1_flo_stpt_dev_1,#biotech_lab_345_hvac/sav-1_flo_stpt_dev
,,SAV-1 Max,BAV,AV:52,DEV:49007,sav-1_max_1,#biotech_lab_345_hvac/sav-1_max
,,SAV-1 Min,BAV,AV:53,DEV:49007,sav-1_min_1,#biotech_lab_345_hvac/sav-1_min
,,SAV-1 Setpoint,BAV,AV:54,DEV:49007,sav-1_setpt_1,#biotech_lab_345_hvac/sav-1_setpt
,,SAV-1 Supply Air Temp Setpoint,BAV,AV:55,DEV:49007,sav-1_sat_stpt_av_1,#biotech_lab_345_hvac/sav-1_sat_stpt_av
,,steam_load_shed,BAV,AV:56,DEV:49007,m361_1,#biotech_lab_345_hvac/m361
,,Supply Air Valve 1 Flow,BAV,AV:57,DEV:49007,sav-1_flow_av_1,#biotech_lab_345_hvac/sav-1_flow_av
,,Total Exhaust Flow,BAV,AV:58,DEV:49007,teflow_1,#biotech_lab_345_hvac/teflow
,,Total Exhaust Setpoint,BAV,AV:59,DEV:49007,tex_setpt_1,#biotech_lab_345_hvac/tex_setpt
,,Total Supply-Exhaust Flow Offset,BAV,AV:60,DEV:49007,flow_offset_1,#biotech_lab_345_hvac/flow_offset
,,Total Supply Flow,BAV,AV:61,DEV:49007,tsflow_1,#biotech_lab_345_hvac/tsflow
,,Zone EI Time Satisfied,BAV,AV:62,DEV:49007,zn_ei_time_sat_1,#biotech_lab_345_hvac/zn_ei_time_sat
,,Zone EI Total Weight,BAV,AV:63,DEV:49007,total_weight_1,#biotech_lab_345_hvac/total_weight
,,Zone Environmental Index,BAV,AV:64,DEV:49007,zn_enviro_indx_1,#biotech_lab_345_hvac/zn_enviro_indx
,,Zone Temp,BAV,AV:65,DEV:49007,zone_temp_av_1,#biotech_lab_345_hvac/zone_temp_av
,,Zone Weighted Environmental Index,BAV,AV:66,DEV:49007,enviro_windx_1,#biotech_lab_345_hvac/enviro_windx
,,EM Power DAT Alarm Enable,BBV,BV:1,DEV:49007,em_dat_enbl_1,#biotech_lab_345_hvac/em_dat_enbl
,,EM Power Flow Alarm Enable,BBV,BV:2,DEV:49007,em_flow_enbl_1,#biotech_lab_345_hvac/em_flow_enbl
,,EM Power Phoenix Alarm Enable,BBV,BV:3,DEV:49007,em_phx_enbl_1,#biotech_lab_345_hvac/em_phx_enbl
,,EM Power Zone Temp Alarm Enable,BBV,BV:4,DEV:49007,em_zone_enbl_1,#biotech_lab_345_hvac/em_zone_enbl
,,Energy Saving,BBV,BV:5,DEV:49007,energy_saving_1,#biotech_lab_345_hvac/energy_saving
,,Exhaust Air Valve 1,BBV,BV:6,DEV:49007,eav-1_id_1,#biotech_lab_345_hvac/eav-1_id
,,Exhaust Air Valve 1 Flow,BBV,BV:7,DEV:49007,eav-1_flow_alarm_bv_1,#biotech_lab_345_hvac/eav-1_flow_alarm_bv
,,FH-1 DCx,BBV,BV:8,DEV:49007,fh1_dcx_1,#biotech_lab_345_hvac/fh1_dcx
,,FH-1 Mode,BBV,BV:9,DEV:49007,fh-1_occ_bv_1,#biotech_lab_345_hvac/fh-1_occ_bv
,,Fumehood 1,BBV,BV:10,DEV:49007,fh-1_id_1,#biotech_lab_345_hvac/fh-1_id
,,General Maintenance,BBV,BV:11,DEV:49007,general_maintenance_1,#biotech_lab_345_hvac/general_maintenance
,,General Zone Alarm,BBV,BV:12,DEV:49007,general_zone_alarm_1,#biotech_lab_345_hvac/general_zone_alarm
